"","ID","age","blockcollect","bonus","condition","correctcollect","feedback","gender","keyassignment","levinstein_acc","timecollect","trialcollect","traincondition","logRT","repetition","immediaterepetition"
"443",9,50,"test",4,"m2",0.583333333333333,"very nice",0,"['D', 'K', 'J', 'L', 'F', 'S']",0.666666666666667,5405,3,"m2",8.59507973007331,FALSE,FALSE
"444",9,50,"test",4,"m2",0.0833333333333333,"very nice",0,"['D', 'K', 'J', 'L', 'F', 'S']",0.5,5260,4,"m2",8.56788630573176,FALSE,FALSE
"445",9,50,"test",4,"m2",0.583333333333333,"very nice",0,"['D', 'K', 'J', 'L', 'F', 'S']",0.583333333333333,4209,5,"m2",8.34498036877057,FALSE,FALSE
"446",9,50,"test",4,"m2",0.416666666666667,"very nice",0,"['D', 'K', 'J', 'L', 'F', 'S']",0.5,7105,6,"m2",8.8685540405312,FALSE,FALSE
"447",9,50,"test",4,"m2",0.666666666666667,"very nice",0,"['D', 'K', 'J', 'L', 'F', 'S']",0.666666666666667,8344,7,"m2",9.02929799668061,FALSE,FALSE
"448",9,50,"test",4,"m2",0.666666666666667,"very nice",0,"['D', 'K', 'J', 'L', 'F', 'S']",0.666666666666667,8042,8,"m2",8.99243308745722,FALSE,FALSE
"449",10,30,"train",3.9375,"m2",0.333333333333333,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.583333333333333,14818,1,"m2",9.6035979369766,FALSE,FALSE
"450",10,30,"train",3.9375,"m2",0.5,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.666666666666667,5775,2,"m2",8.66129353538999,FALSE,FALSE
"451",10,30,"train",3.9375,"m2",0.666666666666667,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.75,4244,3,"m2",8.35326149973387,FALSE,FALSE
"452",10,30,"train",3.9375,"m2",0.666666666666667,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.75,3298,4,"m2",8.10107150311954,TRUE,TRUE
"453",10,30,"train",3.9375,"m2",0.583333333333333,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.666666666666667,5038,5,"m2",8.52476445691256,FALSE,FALSE
"454",10,30,"train",3.9375,"m2",1,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",1,3548,6,"m2",8.17413934342947,FALSE,FALSE
"455",10,30,"train",3.9375,"m2",1,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",1,3041,7,"m2",8.01994168767737,TRUE,FALSE
"456",10,30,"train",3.9375,"m2",0.583333333333333,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.666666666666667,5280,8,"m2",8.57168137670031,FALSE,FALSE
"457",10,30,"train",3.9375,"m2",0.666666666666667,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.75,3721,9,"m2",8.22174772834662,TRUE,FALSE
"458",10,30,"train",3.9375,"m2",0.666666666666667,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.666666666666667,3964,10,"m2",8.28500889544988,TRUE,FALSE
"459",10,30,"train",3.9375,"m2",0.666666666666667,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.75,4299,11,"m2",8.36613771649628,TRUE,FALSE
"460",10,30,"train",3.9375,"m2",0.666666666666667,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.75,3742,12,"m2",8.22737550683403,TRUE,FALSE
"461",10,30,"train",3.9375,"m2",0.666666666666667,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.666666666666667,3547,13,"m2",8.17385745477362,TRUE,FALSE
"462",10,30,"train",3.9375,"m2",0.666666666666667,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.75,3085,14,"m2",8.03430693633949,FALSE,FALSE
"463",10,30,"train",3.9375,"m2",1,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",1,2095,15,"m2",7.64730883235624,FALSE,FALSE
"464",10,30,"train",3.9375,"m2",1,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",1,3570,16,"m2",8.18032087477368,TRUE,FALSE
"465",10,30,"train",3.9375,"m2",0.5,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.666666666666667,2753,17,"m2",7.92044650514261,TRUE,FALSE
"466",10,30,"train",3.9375,"m2",0.333333333333333,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.5,3053,18,"m2",8.02387999273488,FALSE,FALSE
"467",10,30,"train",3.9375,"m2",0.666666666666667,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.75,2364,19,"m2",7.76811037852599,FALSE,FALSE
"468",10,30,"train",3.9375,"m2",0.666666666666667,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.75,1673,20,"m2",7.42237370098682,TRUE,FALSE
"469",10,30,"train",3.9375,"m2",0.666666666666667,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.666666666666667,3972,21,"m2",8.28702502516506,TRUE,FALSE
"470",10,30,"train",3.9375,"m2",0.666666666666667,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.75,3323,22,"m2",8.1086232683546,TRUE,FALSE
"471",10,30,"train",3.9375,"m2",1,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",1,2597,23,"m2",7.86211221166275,TRUE,FALSE
"472",10,30,"train",3.9375,"m2",0.666666666666667,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.75,2970,24,"m2",7.99631723179675,TRUE,FALSE
"473",10,30,"train",3.9375,"m2",1,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",1,2090,25,"m2",7.64491934495886,TRUE,FALSE
"474",10,30,"train",3.9375,"m2",1,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",1,2386,26,"m2",7.77737360265786,FALSE,FALSE
"475",10,30,"train",3.9375,"m2",0.666666666666667,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.666666666666667,1868,27,"m2",7.53262361878879,TRUE,TRUE
"476",10,30,"train",3.9375,"m2",1,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",1,2576,28,"m2",7.85399308722424,TRUE,FALSE
"477",10,30,"train",3.9375,"m2",0.333333333333333,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.666666666666667,4437,29,"m2",8.39773375137891,TRUE,FALSE
"478",10,30,"train",3.9375,"m2",1,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",1,2606,30,"m2",7.86557175768479,TRUE,FALSE
"479",10,30,"train",3.9375,"m2",1,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",1,2326,31,"m2",7.75190533307861,TRUE,FALSE
"480",10,30,"train",3.9375,"m2",0.833333333333333,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.833333333333333,2451,32,"m2",7.80425138352811,TRUE,FALSE
"481",10,30,"train",3.9375,"m2",1,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",1,1991,33,"m2",7.5963923040642,TRUE,FALSE
"482",10,30,"train",3.9375,"m2",1,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",1,1979,34,"m2",7.59034694560257,TRUE,FALSE
"483",10,30,"train",3.9375,"m2",1,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",1,1747,35,"m2",7.46565531013406,TRUE,FALSE
"484",10,30,"train",3.9375,"m2",0.666666666666667,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.75,2502,36,"m2",7.82484569102686,TRUE,FALSE
"485",10,30,"train",3.9375,"m2",0.666666666666667,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.666666666666667,4829,37,"m2",8.48239468587354,TRUE,FALSE
"486",10,30,"train",3.9375,"m2",1,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",1,3459,38,"m2",8.14873480893717,TRUE,FALSE
"487",10,30,"train",3.9375,"m2",0.916666666666667,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.916666666666667,2521,39,"m2",7.83241092718792,FALSE,FALSE
"488",10,30,"train",3.9375,"m2",1,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",1,2473,40,"m2",7.81318726752142,TRUE,FALSE
"489",10,30,"test",3.9375,"m2",1,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",1,3648,1,"m2",8.20193435119422,FALSE,FALSE
"490",10,30,"test",3.9375,"m2",1,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",1,3860,2,"m2",8.25842246245888,FALSE,FALSE
"491",10,30,"test",3.9375,"m2",0.833333333333333,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.833333333333333,2418,3,"m2",7.79069603117474,FALSE,FALSE
"492",10,30,"test",3.9375,"m2",1,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",1,2721,4,"m2",7.90875473878325,FALSE,FALSE
"493",10,30,"test",3.9375,"m2",0.583333333333333,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.666666666666667,4943,5,"m2",8.50572771330696,FALSE,FALSE
"494",10,30,"test",3.9375,"m2",1,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",1,2131,6,"m2",7.66434663209862,FALSE,FALSE
"495",10,30,"test",3.9375,"m2",1,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",1,2112,7,"m2",7.65539064482615,FALSE,FALSE
"496",10,30,"test",3.9375,"m2",1,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",1,1909,8,"m2",7.55433482372575,FALSE,FALSE
"497",10,30,"test",3.9375,"ind",0.75,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.75,4941,1,"m2",8.50532301884575,FALSE,FALSE
"498",10,30,"test",3.9375,"ind",0.666666666666667,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.75,1452,2,"m2",7.28069719538474,FALSE,FALSE
"499",10,30,"test",3.9375,"ind",0.166666666666667,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.583333333333333,4091,3,"m2",8.3165447179294,FALSE,FALSE
"500",10,30,"test",3.9375,"ind",0.75,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.75,1894,4,"m2",7.54644627374602,FALSE,FALSE
"501",10,30,"test",3.9375,"ind",0.75,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.75,5323,5,"m2",8.57979233317276,FALSE,FALSE
"502",10,30,"test",3.9375,"ind",0.833333333333333,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.833333333333333,3478,6,"m2",8.15421269491423,FALSE,FALSE
"503",10,30,"test",3.9375,"ind",0.5,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.583333333333333,2838,7,"m2",7.95085485771999,FALSE,FALSE
"504",10,30,"test",3.9375,"ind",0.416666666666667,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.583333333333333,3917,8,"m2",8.27308133366583,FALSE,FALSE
"505",10,30,"test",3.9375,"m1",0.583333333333333,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.666666666666667,3347,1,"m2",8.11581970121133,FALSE,FALSE
"506",10,30,"test",3.9375,"m1",0.666666666666667,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.666666666666667,3693,2,"m2",8.21419441485256,FALSE,FALSE
"507",10,30,"test",3.9375,"m1",0.333333333333333,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.5,2650,3,"m2",7.88231491898027,FALSE,FALSE
"508",10,30,"test",3.9375,"m1",0.75,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.75,2270,4,"m2",7.72753511047545,FALSE,FALSE
"509",10,30,"test",3.9375,"m1",0.583333333333333,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.666666666666667,2925,5,"m2",7.98104975966596,FALSE,FALSE
"510",10,30,"test",3.9375,"m1",0.833333333333333,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.833333333333333,3077,6,"m2",8.03171037532204,FALSE,FALSE
"511",10,30,"test",3.9375,"m1",0.416666666666667,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.5,3068,7,"m2",8.02878116248715,FALSE,FALSE
"512",10,30,"test",3.9375,"m1",0.75,"",1,"['D', 'K', 'S', 'L', 'F', 'J']",0.833333333333333,2951,8,"m2",7.98989937494294,FALSE,FALSE
"513",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,15035,1,"m2",9.61813609542263,FALSE,FALSE
"514",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,6502,2,"m2",8.77986510086385,FALSE,FALSE
"515",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,2905,3,"m2",7.97418866928601,FALSE,FALSE
"516",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,2897,4,"m2",7.97143099776935,TRUE,TRUE
"517",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,2556,5,"m2",7.84619881549743,FALSE,FALSE
"518",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,2374,6,"m2",7.77233157516961,FALSE,FALSE
"519",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,2108,7,"m2",7.65349490966125,TRUE,FALSE
"520",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,2837,8,"m2",7.95050243480885,FALSE,FALSE
"521",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,2616,9,"m2",7.86940171257709,TRUE,FALSE
"522",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,3086,10,"m2",8.03463103292311,TRUE,FALSE
"523",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,2183,11,"m2",7.68845535654994,TRUE,FALSE
"524",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,1867,12,"m2",7.53208814354172,TRUE,FALSE
"525",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,3674,13,"m2",8.20903626577507,TRUE,FALSE
"526",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,8021,14,"m2",8.98981838136693,FALSE,FALSE
"527",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,2628,15,"m2",7.8739783796045,FALSE,FALSE
"528",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,1590,16,"m2",7.37148929521428,TRUE,FALSE
"529",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,2134,17,"m2",7.6657534318617,TRUE,FALSE
"530",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,2215,18,"m2",7.70300768247924,FALSE,FALSE
"531",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,1834,19,"m2",7.51425465281641,FALSE,FALSE
"532",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,2122,20,"m2",7.66011431917393,TRUE,FALSE
"533",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,1793,21,"m2",7.49164547360513,TRUE,FALSE
"534",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,5400,22,"m2",8.59415423255237,TRUE,FALSE
"535",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,2834,23,"m2",7.94944442025063,TRUE,FALSE
"536",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,1613,24,"m2",7.38585107812521,TRUE,FALSE
"537",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,1718,25,"m2",7.4489161025442,TRUE,FALSE
"538",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,2389,26,"m2",7.77863014732581,FALSE,FALSE
"539",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,2247,27,"m2",7.71735127218533,TRUE,TRUE
"540",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,1839,28,"m2",7.51697722460432,TRUE,FALSE
"541",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,1985,29,"m2",7.59337419312129,TRUE,FALSE
"542",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,4223,30,"m2",8.34830105493394,TRUE,FALSE
"543",11,20,"train",3.9375,"m2",0.916666666666667,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",0.916666666666667,4470,31,"m2",8.40514368760761,TRUE,FALSE
"544",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,2584,32,"m2",7.85709386490249,TRUE,FALSE
"545",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,2699,33,"m2",7.900636613018,TRUE,FALSE
"546",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,1603,34,"m2",7.37963215260955,TRUE,FALSE
"547",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,2451,35,"m2",7.80425138352811,TRUE,FALSE
"548",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,1925,36,"m2",7.56268124672188,TRUE,FALSE
"549",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,1686,37,"m2",7.4301141385618,TRUE,FALSE
"550",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,1606,38,"m2",7.38150189450671,TRUE,FALSE
"551",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,1816,39,"m2",7.50439155916124,FALSE,FALSE
"552",11,20,"train",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,1413,40,"m2",7.25347038268453,TRUE,FALSE
"553",11,20,"test",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,2428,1,"m2",7.79482315217939,FALSE,FALSE
"554",11,20,"test",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,2290,2,"m2",7.73630709654828,FALSE,FALSE
"555",11,20,"test",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,1410,3,"m2",7.25134498337221,FALSE,FALSE
"556",11,20,"test",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,1563,4,"m2",7.35436233042148,FALSE,FALSE
"557",11,20,"test",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,1449,5,"m2",7.27862894232068,FALSE,FALSE
"558",11,20,"test",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,2067,6,"m2",7.63385355968177,FALSE,FALSE
"559",11,20,"test",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,1373,7,"m2",7.22475340576797,FALSE,FALSE
"560",11,20,"test",3.9375,"m2",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,1416,8,"m2",7.25559127425367,FALSE,FALSE
"561",11,20,"test",3.9375,"m1",0.916666666666667,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",0.916666666666667,4677,1,"m2",8.45041215772589,FALSE,FALSE
"562",11,20,"test",3.9375,"m1",0.833333333333333,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",0.833333333333333,5261,2,"m2",8.56807640173081,FALSE,FALSE
"563",11,20,"test",3.9375,"m1",0.666666666666667,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",0.75,6153,3,"m2",8.72469504674049,FALSE,FALSE
"564",11,20,"test",3.9375,"m1",0.0833333333333333,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",0.25,9775,4,"m2",9.18758338485357,FALSE,FALSE
"565",11,20,"test",3.9375,"m1",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,2698,5,"m2",7.9002660367677,FALSE,FALSE
"566",11,20,"test",3.9375,"m1",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,2205,6,"m2",7.69848278788095,FALSE,FALSE
"567",11,20,"test",3.9375,"m1",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,1543,7,"m2",7.34148385236316,FALSE,FALSE
"568",11,20,"test",3.9375,"m1",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,1442,8,"m2",7.27378631784489,FALSE,FALSE
"569",11,20,"test",3.9375,"ind",0.75,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",0.75,6280,1,"m2",8.74512525946224,FALSE,FALSE
"570",11,20,"test",3.9375,"ind",0.583333333333333,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",0.666666666666667,2662,2,"m2",7.88683299895506,FALSE,FALSE
"571",11,20,"test",3.9375,"ind",0.583333333333333,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",0.583333333333333,2392,3,"m2",7.77988511507052,FALSE,FALSE
"572",11,20,"test",3.9375,"ind",0.416666666666667,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",0.666666666666667,1637,4,"m2",7.40062057737113,FALSE,FALSE
"573",11,20,"test",3.9375,"ind",0.666666666666667,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",0.75,2695,5,"m2",7.8991534833431,FALSE,FALSE
"574",11,20,"test",3.9375,"ind",1,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",1,1184,6,"m2",7.07665381544395,FALSE,FALSE
"575",11,20,"test",3.9375,"ind",0.833333333333333,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",0.833333333333333,1058,7,"m2",6.96413561241824,FALSE,FALSE
"576",11,20,"test",3.9375,"ind",0.666666666666667,"",0,"['F', 'K', 'J', 'S', 'D', 'L']",0.666666666666667,2211,8,"m2",7.70120018085745,FALSE,FALSE
"577",12,20,"train",3.8125,"m1",0.75,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",0.833333333333333,30838,1,"m1",10.3365029747313,FALSE,FALSE
"578",12,20,"train",3.8125,"m1",0.916666666666667,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",0.916666666666667,12342,2,"m1",9.42076335888101,FALSE,FALSE
"579",12,20,"train",3.8125,"m1",0.916666666666667,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",0.916666666666667,7549,3,"m1",8.92917038313962,FALSE,FALSE
"580",12,20,"train",3.8125,"m1",1,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",1,9819,4,"m1",9.19207456316929,FALSE,FALSE
"581",12,20,"train",3.8125,"m1",1,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",1,8757,5,"m1",9.07760865952222,FALSE,FALSE
"582",12,20,"train",3.8125,"m1",0.75,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",0.833333333333333,10594,6,"m1",9.26804308210447,FALSE,FALSE
"583",12,20,"train",3.8125,"m1",1,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",1,10179,7,"m1",9.22808205345234,FALSE,FALSE
"584",12,20,"train",3.8125,"m1",0,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",0.25,7970,8,"m1",8.98343977178426,FALSE,FALSE
"585",12,20,"train",3.8125,"m1",0.583333333333333,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",0.666666666666667,11682,9,"m1",9.36580447460025,TRUE,FALSE
"586",12,20,"train",3.8125,"m1",1,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",1,6942,10,"m1",8.84534519642173,TRUE,FALSE
"587",12,20,"train",3.8125,"m1",1,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",1,6569,11,"m1",8.79011689289247,TRUE,FALSE
"588",12,20,"train",3.8125,"m1",1,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",1,3590,12,"m1",8.18590748148232,TRUE,FALSE
"589",12,20,"train",3.8125,"m1",0.75,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",0.833333333333333,7475,13,"m1",8.91931939825889,TRUE,FALSE
"590",12,20,"train",3.8125,"m1",1,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",1,6984,14,"m1",8.85137709751944,TRUE,FALSE
"591",12,20,"train",3.8125,"m1",1,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",1,4573,15,"m1",8.42792472365806,TRUE,FALSE
"592",12,20,"train",3.8125,"m1",1,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",1,7713,16,"m1",8.950662495934,TRUE,FALSE
"593",12,20,"train",3.8125,"m1",0.583333333333333,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",0.666666666666667,9996,17,"m1",9.20994029195484,TRUE,FALSE
"594",12,20,"train",3.8125,"m1",0.916666666666667,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",0.916666666666667,10209,18,"m1",9.23102496316902,TRUE,FALSE
"595",12,20,"train",3.8125,"m1",1,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",1,7558,19,"m1",8.93036188390943,FALSE,FALSE
"596",12,20,"train",3.8125,"m1",1,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",1,4277,20,"m1",8.36100710822691,TRUE,FALSE
"597",12,20,"train",3.8125,"m1",1,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",1,3504,21,"m1",8.16166045205628,TRUE,FALSE
"598",12,20,"train",3.8125,"m1",0.75,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",0.833333333333333,6656,22,"m1",8.80327398250104,TRUE,FALSE
"599",12,20,"train",3.8125,"m1",1,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",1,4308,23,"m1",8.36822903827628,TRUE,FALSE
"600",12,20,"train",3.8125,"m1",1,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",1,5629,24,"m1",8.63568708546403,TRUE,FALSE
"601",12,20,"train",3.8125,"m1",1,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",1,4087,25,"m1",8.31556648356428,TRUE,FALSE
"602",12,20,"train",3.8125,"m1",1,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",1,3433,26,"m1",8.14118979345769,TRUE,FALSE
"603",12,20,"train",3.8125,"m1",0.666666666666667,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",0.833333333333333,4340,27,"m1",8.37562962709445,TRUE,FALSE
"604",12,20,"train",3.8125,"m1",1,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",1,5130,28,"m1",8.54286093816481,TRUE,FALSE
"605",12,20,"train",3.8125,"m1",1,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",1,2916,29,"m1",7.97796809312855,TRUE,FALSE
"606",12,20,"train",3.8125,"m1",1,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",1,3165,30,"m1",8.05990833457828,FALSE,FALSE
"607",12,20,"train",3.8125,"m1",1,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",1,6675,31,"m1",8.80612448326845,TRUE,FALSE
"608",12,20,"train",3.8125,"m1",1,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",1,2391,32,"m1",7.77946696745832,TRUE,FALSE
"609",12,20,"train",3.8125,"m1",0.75,"",0,"['D', 'K', 'F', 'L', 'J', 'S']",0.833333333333333,3004,33,"m1",8.00770001288403,TRUE,FALSE
