ID,condition,keyassignment,recallcollect,instructioncollect,trialcollect,correctcollect
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",S,J,52,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,L,52,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,D,52,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",S,D,52,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,K,52,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,L,52,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,F,52,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",K,L,52,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,S,52,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,D,52,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,F,52,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,F,53,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",S,J,53,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,L,53,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,D,53,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,D,53,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,S,53,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,L,53,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,F,53,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",J,L,53,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,K,53,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,D,53,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,F,53,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,F,54,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",J,K,54,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,L,54,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,D,54,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",S,D,54,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,J,54,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",J,L,54,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,F,54,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",K,L,54,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,S,54,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,D,54,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,F,54,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,F,55,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,J,55,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,L,55,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",J,D,55,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,D,55,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,S,55,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,L,55,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",K,F,55,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,L,55,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,K,55,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,D,55,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",K,F,55,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,F,56,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,S,56,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",K,L,56,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,D,56,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,D,56,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,J,56,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,L,56,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,F,56,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",S,L,56,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,K,56,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,D,56,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,F,56,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,F,57,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",J,J,57,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,L,57,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,D,57,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",S,D,57,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,S,57,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,L,57,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,F,57,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",K,L,57,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,K,57,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,D,57,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,F,57,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,F,58,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",S,J,58,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,L,58,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,D,58,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,D,58,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",K,K,58,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,L,58,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,F,58,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,L,58,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",J,S,58,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,D,58,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,F,58,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,F,59,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",S,J,59,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,L,59,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,D,59,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,D,59,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",S,S,59,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,L,59,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,F,59,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,L,59,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",K,K,59,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,D,59,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,F,59,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,F,60,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,S,60,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,L,60,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,D,60,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,D,60,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,J,60,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",J,L,60,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,F,60,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,L,60,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,K,60,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,D,60,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,F,60,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,F,61,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",S,K,61,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,L,61,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,D,61,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,D,61,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",S,S,61,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,L,61,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,F,61,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,L,61,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",S,J,61,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,D,61,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,F,61,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,F,62,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",J,S,62,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,L,62,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,D,62,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,D,62,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,J,62,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,L,62,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,F,62,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,L,62,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",S,K,62,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,D,62,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,F,62,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,F,63,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,K,63,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,L,63,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",S,D,63,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,D,63,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,S,63,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,L,63,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,F,63,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",S,L,63,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,J,63,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,D,63,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,F,63,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,F,64,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",S,S,64,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,L,64,1
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,D,64,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",J,D,64,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,K,64,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,L,64,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",D,F,64,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",K,L,64,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,J,64,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",F,D,64,0
94,m1,"['J', 'F', 'K', 'D', 'S', 'L']",L,F,64,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,1,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,D,1,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,L,1,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,F,1,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,F,1,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,K,1,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,S,1,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,L,1,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",D,L,1,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,J,1,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,F,1,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,S,1,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,2,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,D,2,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,L,2,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,F,2,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",K,F,2,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,K,2,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",D,S,2,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,L,2,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,L,2,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,J,2,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,F,2,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,2,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,3,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",D,D,3,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,L,3,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",J,F,3,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,F,3,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",K,K,3,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,3,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",D,L,3,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,L,3,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,J,3,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",K,F,3,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,3,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,4,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",D,D,4,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,L,4,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",J,F,4,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,F,4,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",K,K,4,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,4,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",D,L,4,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,L,4,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,J,4,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,F,4,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,S,4,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,5,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,D,5,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,L,5,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,F,5,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",D,F,5,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,K,5,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,S,5,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,L,5,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,L,5,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",K,J,5,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,F,5,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,S,5,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,6,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,D,6,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,L,6,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,F,6,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,F,6,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,K,6,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,6,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,L,6,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,L,6,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,J,6,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,F,6,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,6,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,7,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",D,D,7,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,L,7,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,F,7,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,F,7,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",K,K,7,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,7,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,L,7,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,L,7,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",J,J,7,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,F,7,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,7,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,8,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",D,D,8,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,L,8,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,F,8,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,F,8,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",K,K,8,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,8,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,L,8,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,L,8,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",J,J,8,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,F,8,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,8,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,9,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,D,9,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,L,9,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",J,F,9,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,F,9,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,K,9,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",J,S,9,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,L,9,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,L,9,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",D,J,9,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,F,9,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,S,9,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,10,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,D,10,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,L,10,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,F,10,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",K,F,10,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,K,10,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,S,10,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,L,10,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",J,L,10,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,J,10,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,F,10,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,S,10,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,11,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",D,D,11,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,L,11,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,F,11,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,F,11,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",K,K,11,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,11,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,L,11,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,L,11,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",J,J,11,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,F,11,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,11,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,12,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",D,D,12,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,L,12,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,F,12,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,F,12,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,K,12,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",D,S,12,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,L,12,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",J,L,12,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,J,12,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,F,12,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",D,S,12,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,13,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",D,D,13,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,L,13,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,F,13,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,F,13,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,K,13,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,13,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",D,L,13,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,L,13,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,J,13,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,F,13,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",K,S,13,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,14,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,D,14,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,L,14,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",J,F,14,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,F,14,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,K,14,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,S,14,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",K,L,14,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,L,14,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",K,J,14,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,F,14,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,S,14,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,15,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",K,D,15,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,L,15,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,F,15,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",J,F,15,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,K,15,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,15,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,L,15,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,L,15,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,J,15,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",J,F,15,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,15,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,16,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,D,16,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,L,16,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",D,F,16,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,F,16,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,K,16,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,S,16,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",K,L,16,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,L,16,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,J,16,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,F,16,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",J,S,16,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,17,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",D,D,17,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,L,17,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,F,17,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,F,17,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",K,K,17,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,17,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,L,17,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,L,17,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",J,J,17,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,F,17,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,17,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,18,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,D,18,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,L,18,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",D,F,18,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",L,F,18,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,K,18,0
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",S,S,18,1
95,ind,"['K', 'S', 'J', 'F', 'D', 'L']",F,L,18,0
