ID,age,blockcollect,bonus,condition,correctcollect,feedback,gender,keyassignment,levinsteinacc,timecollect,trialcollect,traincondition
26.0,20.0,test,3.875,m1,0.8333333333333334,the experiment was hard,1.0,"['K', 'D', 'L', 'F', 'S', 'J']",0.8333333333333334,17045.0,21.0,m1
26.0,20.0,test,3.875,m1,0.75,the experiment was hard,1.0,"['K', 'D', 'L', 'F', 'S', 'J']",0.75,16347.0,22.0,m1
26.0,20.0,test,3.875,m1,0.75,the experiment was hard,1.0,"['K', 'D', 'L', 'F', 'S', 'J']",0.75,19173.0,23.0,m1
26.0,20.0,test,3.875,m1,0.9166666666666666,the experiment was hard,1.0,"['K', 'D', 'L', 'F', 'S', 'J']",0.9166666666666666,10769.0,24.0,m1
27.0,30.0,train,3.9375,ind,0.3333333333333333,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.5,19401.0,1.0,ind
27.0,30.0,train,3.9375,ind,0.5833333333333334,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.5833333333333334,6194.0,2.0,ind
27.0,30.0,train,3.9375,ind,0.4166666666666667,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.6666666666666666,6317.0,3.0,ind
27.0,30.0,train,3.9375,ind,0.3333333333333333,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.5,5489.0,4.0,ind
27.0,30.0,train,3.9375,ind,0.5833333333333334,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.75,5922.0,5.0,ind
27.0,30.0,train,3.9375,ind,0.5,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.6666666666666666,4035.0,6.0,ind
27.0,30.0,train,3.9375,ind,0.5,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.6666666666666666,7264.0,7.0,ind
27.0,30.0,train,3.9375,ind,0.5833333333333334,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.75,13967.0,8.0,ind
27.0,30.0,train,3.9375,ind,0.5833333333333334,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.6666666666666666,9007.0,9.0,ind
27.0,30.0,train,3.9375,ind,0.75,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.75,8740.0,10.0,ind
27.0,30.0,train,3.9375,ind,0.5,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.6666666666666666,7271.0,11.0,ind
27.0,30.0,train,3.9375,ind,0.5,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.5833333333333334,9943.0,12.0,ind
27.0,30.0,train,3.9375,ind,0.5833333333333334,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.6666666666666666,8779.0,13.0,ind
27.0,30.0,train,3.9375,ind,0.8333333333333334,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.8333333333333334,6511.0,14.0,ind
27.0,30.0,train,3.9375,ind,0.8333333333333334,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.8333333333333334,7831.0,15.0,ind
27.0,30.0,train,3.9375,ind,0.6666666666666666,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.75,8593.0,16.0,ind
27.0,30.0,train,3.9375,ind,0.5833333333333334,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.6666666666666666,7485.0,17.0,ind
27.0,30.0,train,3.9375,ind,0.75,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.75,8451.0,18.0,ind
27.0,30.0,train,3.9375,ind,0.75,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.75,7208.0,19.0,ind
27.0,30.0,train,3.9375,ind,0.8333333333333334,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.8333333333333334,4523.0,20.0,ind
27.0,30.0,train,3.9375,ind,1.0,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",1.0,4862.0,21.0,ind
27.0,30.0,train,3.9375,ind,0.8333333333333334,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.8333333333333334,5651.0,22.0,ind
27.0,30.0,train,3.9375,ind,0.6666666666666666,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.6666666666666666,6206.0,23.0,ind
27.0,30.0,train,3.9375,ind,1.0,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",1.0,4136.0,24.0,ind
27.0,30.0,train,3.9375,ind,1.0,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",1.0,7769.0,25.0,ind
27.0,30.0,train,3.9375,ind,0.8333333333333334,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.8333333333333334,9167.0,26.0,ind
27.0,30.0,train,3.9375,ind,0.8333333333333334,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.8333333333333334,5679.0,27.0,ind
27.0,30.0,train,3.9375,ind,0.3333333333333333,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.75,6380.0,28.0,ind
27.0,30.0,train,3.9375,ind,0.5833333333333334,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.6666666666666666,3965.0,29.0,ind
27.0,30.0,train,3.9375,ind,1.0,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",1.0,4041.0,30.0,ind
27.0,30.0,train,3.9375,ind,0.8333333333333334,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.8333333333333334,9461.0,31.0,ind
27.0,30.0,train,3.9375,ind,1.0,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",1.0,5385.0,32.0,ind
27.0,30.0,train,3.9375,ind,0.5833333333333334,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.5833333333333334,6084.0,33.0,ind
27.0,30.0,train,3.9375,ind,0.4166666666666667,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.5833333333333334,6443.0,34.0,ind
27.0,30.0,train,3.9375,ind,0.5,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.6666666666666666,4847.0,35.0,ind
27.0,30.0,train,3.9375,ind,0.75,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.8333333333333334,4710.0,36.0,ind
27.0,30.0,train,3.9375,ind,1.0,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",1.0,4529.0,37.0,ind
27.0,30.0,train,3.9375,ind,0.75,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.75,3666.0,38.0,ind
27.0,30.0,train,3.9375,ind,1.0,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",1.0,3396.0,39.0,ind
27.0,30.0,train,3.9375,ind,1.0,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",1.0,3337.0,40.0,ind
27.0,30.0,test,3.9375,m1,0.4166666666666667,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.5,9215.0,1.0,ind
27.0,30.0,test,3.9375,m1,0.6666666666666666,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.6666666666666666,7620.0,2.0,ind
27.0,30.0,test,3.9375,m1,0.3333333333333333,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.4166666666666667,5518.0,3.0,ind
27.0,30.0,test,3.9375,m1,0.8333333333333334,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.8333333333333334,4816.0,4.0,ind
27.0,30.0,test,3.9375,m1,0.4166666666666667,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.5,4677.0,5.0,ind
27.0,30.0,test,3.9375,m1,0.4166666666666667,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.5,4807.0,6.0,ind
27.0,30.0,test,3.9375,m1,0.3333333333333333,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.3333333333333333,4534.0,7.0,ind
27.0,30.0,test,3.9375,m1,0.5833333333333334,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.6666666666666666,3788.0,8.0,ind
27.0,30.0,test,3.9375,m1,0.3333333333333333,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.5,3797.0,9.0,ind
27.0,30.0,test,3.9375,m1,0.3333333333333333,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.4166666666666667,3828.0,10.0,ind
27.0,30.0,test,3.9375,m1,0.5,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.5,3394.0,11.0,ind
27.0,30.0,test,3.9375,m1,0.5,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.5,4862.0,12.0,ind
27.0,30.0,test,3.9375,m1,0.4166666666666667,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.4166666666666667,4455.0,13.0,ind
27.0,30.0,test,3.9375,m1,0.4166666666666667,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.5,3666.0,14.0,ind
27.0,30.0,test,3.9375,m1,0.6666666666666666,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.6666666666666666,3988.0,15.0,ind
27.0,30.0,test,3.9375,m1,0.6666666666666666,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.6666666666666666,3953.0,16.0,ind
27.0,30.0,test,3.9375,m1,0.6666666666666666,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.6666666666666666,3815.0,17.0,ind
27.0,30.0,test,3.9375,m1,0.5,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.5833333333333334,5405.0,18.0,ind
27.0,30.0,test,3.9375,m1,0.4166666666666667,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.4166666666666667,7190.0,19.0,ind
27.0,30.0,test,3.9375,m1,0.3333333333333333,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.4166666666666667,4963.0,20.0,ind
27.0,30.0,test,3.9375,m1,0.5833333333333334,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.5833333333333334,1895.0,21.0,ind
27.0,30.0,test,3.9375,m1,0.5833333333333334,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.5833333333333334,2337.0,22.0,ind
27.0,30.0,test,3.9375,m1,0.75,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.75,3507.0,23.0,ind
27.0,30.0,test,3.9375,m1,0.6666666666666666,,1.0,"['J', 'K', 'L', 'S', 'D', 'F']",0.6666666666666666,2225.0,24.0,ind
28.0,40.0,train,3.6875,m1,0.25,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.5,24470.0,1.0,m1
28.0,40.0,train,3.6875,m1,0.4166666666666667,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.5,7907.0,2.0,m1
28.0,40.0,train,3.6875,m1,0.5833333333333334,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.5833333333333334,3513.0,3.0,m1
28.0,40.0,train,3.6875,m1,0.3333333333333333,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.4166666666666667,4266.0,4.0,m1
28.0,40.0,train,3.6875,m1,0.5833333333333334,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.6666666666666666,5148.0,5.0,m1
28.0,40.0,train,3.6875,m1,0.6666666666666666,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.75,8068.0,6.0,m1
28.0,40.0,train,3.6875,m1,0.5833333333333334,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.5833333333333334,5411.0,7.0,m1
28.0,40.0,train,3.6875,m1,0.6666666666666666,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.6666666666666666,12233.0,8.0,m1
28.0,40.0,train,3.6875,m1,0.16666666666666666,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.3333333333333333,8157.0,9.0,m1
28.0,40.0,train,3.6875,m1,0.5,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.5,2596.0,10.0,m1
28.0,40.0,train,3.6875,m1,0.5833333333333334,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.5833333333333334,5494.0,11.0,m1
28.0,40.0,train,3.6875,m1,0.3333333333333333,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.4166666666666667,8133.0,12.0,m1
28.0,40.0,train,3.6875,m1,0.25,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.4166666666666667,12498.0,13.0,m1
28.0,40.0,train,3.6875,m1,0.5833333333333334,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.6666666666666666,4393.0,14.0,m1
28.0,40.0,train,3.6875,m1,0.5833333333333334,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.5833333333333334,2906.0,15.0,m1
28.0,40.0,train,3.6875,m1,0.6666666666666666,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.6666666666666666,6065.0,16.0,m1
28.0,40.0,train,3.6875,m1,0.9166666666666666,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.9166666666666666,3469.0,17.0,m1
28.0,40.0,train,3.6875,m1,0.5833333333333334,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.5833333333333334,6975.0,18.0,m1
28.0,40.0,train,3.6875,m1,0.5,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.5833333333333334,7676.0,19.0,m1
28.0,40.0,train,3.6875,m1,0.5833333333333334,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.5833333333333334,5003.0,20.0,m1
28.0,40.0,train,3.6875,m1,0.75,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.75,11227.0,21.0,m1
28.0,40.0,train,3.6875,m1,0.6666666666666666,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.75,5430.0,22.0,m1
28.0,40.0,train,3.6875,m1,0.9166666666666666,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.9166666666666666,4265.0,23.0,m1
28.0,40.0,train,3.6875,m1,0.3333333333333333,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.5,3842.0,24.0,m1
28.0,40.0,train,3.6875,m1,0.6666666666666666,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.6666666666666666,4102.0,25.0,m1
28.0,40.0,train,3.6875,m1,0.5833333333333334,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.6666666666666666,6781.0,26.0,m1
28.0,40.0,train,3.6875,m1,0.4166666666666667,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.6666666666666666,6082.0,27.0,m1
28.0,40.0,train,3.6875,m1,0.6666666666666666,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.6666666666666666,6757.0,28.0,m1
28.0,40.0,train,3.6875,m1,0.8333333333333334,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.8333333333333334,5277.0,29.0,m1
28.0,40.0,train,3.6875,m1,0.6666666666666666,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.75,9238.0,30.0,m1
28.0,40.0,train,3.6875,m1,0.75,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.75,7421.0,31.0,m1
28.0,40.0,train,3.6875,m1,0.8333333333333334,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.8333333333333334,8598.0,32.0,m1
28.0,40.0,train,3.6875,m1,0.8333333333333334,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.8333333333333334,29522.0,33.0,m1
28.0,40.0,train,3.6875,m1,0.3333333333333333,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.5,1875.0,34.0,m1
28.0,40.0,train,3.6875,m1,1.0,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",1.0,11486.0,35.0,m1
28.0,40.0,train,3.6875,m1,0.4166666666666667,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.6666666666666666,8790.0,36.0,m1
28.0,40.0,train,3.6875,m1,0.5,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.5833333333333334,10185.0,37.0,m1
28.0,40.0,train,3.6875,m1,0.75,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.75,5902.0,38.0,m1
28.0,40.0,train,3.6875,m1,0.75,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.75,6381.0,39.0,m1
28.0,40.0,train,3.6875,m1,0.75,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.75,4881.0,40.0,m1
28.0,40.0,test,3.6875,m1,0.5,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.5833333333333334,2868.0,1.0,m1
28.0,40.0,test,3.6875,m1,0.5833333333333334,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.6666666666666666,2125.0,2.0,m1
28.0,40.0,test,3.6875,m1,0.4166666666666667,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.5,4588.0,3.0,m1
28.0,40.0,test,3.6875,m1,0.5833333333333334,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.6666666666666666,4336.0,4.0,m1
28.0,40.0,test,3.6875,m1,0.4166666666666667,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.5,4948.0,5.0,m1
28.0,40.0,test,3.6875,m1,0.25,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.25,2274.0,6.0,m1
28.0,40.0,test,3.6875,m1,0.5,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.5,9991.0,7.0,m1
28.0,40.0,test,3.6875,m1,0.3333333333333333,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.4166666666666667,6875.0,8.0,m1
28.0,40.0,test,3.6875,m1,0.5833333333333334,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.5833333333333334,2994.0,9.0,m1
28.0,40.0,test,3.6875,m1,0.5,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.5833333333333334,12734.0,10.0,m1
28.0,40.0,test,3.6875,m1,0.4166666666666667,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.5,7242.0,11.0,m1
28.0,40.0,test,3.6875,m1,0.5,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.5,6651.0,12.0,m1
28.0,40.0,test,3.6875,m1,0.5,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.5,8533.0,13.0,m1
28.0,40.0,test,3.6875,m1,0.5,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.75,8337.0,14.0,m1
28.0,40.0,test,3.6875,m1,0.5833333333333334,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.5833333333333334,5392.0,15.0,m1
28.0,40.0,test,3.6875,m1,0.4166666666666667,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.5833333333333334,3013.0,16.0,m1
28.0,40.0,test,3.6875,m1,0.6666666666666666,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.6666666666666666,7911.0,17.0,m1
28.0,40.0,test,3.6875,m1,0.5833333333333334,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.6666666666666666,11261.0,18.0,m1
28.0,40.0,test,3.6875,m1,0.4166666666666667,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.5833333333333334,6279.0,19.0,m1
28.0,40.0,test,3.6875,m1,0.6666666666666666,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.6666666666666666,14295.0,20.0,m1
28.0,40.0,test,3.6875,m1,0.5,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.5833333333333334,7124.0,21.0,m1
28.0,40.0,test,3.6875,m1,0.6666666666666666,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.6666666666666666,7616.0,22.0,m1
28.0,40.0,test,3.6875,m1,0.6666666666666666,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.6666666666666666,10919.0,23.0,m1
28.0,40.0,test,3.6875,m1,0.75,-,1.0,"['S', 'K', 'D', 'F', 'L', 'J']",0.75,6557.0,24.0,m1
29.0,20.0,train,3.875,m1,0.6666666666666666,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.6666666666666666,20169.0,1.0,m1
29.0,20.0,train,3.875,m1,0.5,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.5833333333333334,14896.0,2.0,m1
29.0,20.0,train,3.875,m1,0.75,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.75,7256.0,3.0,m1
29.0,20.0,train,3.875,m1,0.6666666666666666,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.6666666666666666,7248.0,4.0,m1
29.0,20.0,train,3.875,m1,0.6666666666666666,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.6666666666666666,6088.0,5.0,m1
29.0,20.0,train,3.875,m1,0.5,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.5833333333333334,10892.0,6.0,m1
29.0,20.0,train,3.875,m1,0.75,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.75,7279.0,7.0,m1
29.0,20.0,train,3.875,m1,0.5833333333333334,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.5833333333333334,8748.0,8.0,m1
29.0,20.0,train,3.875,m1,0.6666666666666666,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.75,7188.0,9.0,m1
29.0,20.0,train,3.875,m1,1.0,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",1.0,9538.0,10.0,m1
29.0,20.0,train,3.875,m1,0.8333333333333334,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.8333333333333334,12010.0,11.0,m1
29.0,20.0,train,3.875,m1,0.6666666666666666,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.6666666666666666,8159.0,12.0,m1
29.0,20.0,train,3.875,m1,0.6666666666666666,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.75,5825.0,13.0,m1
29.0,20.0,train,3.875,m1,0.9166666666666666,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.9166666666666666,4730.0,14.0,m1
29.0,20.0,train,3.875,m1,0.5,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.5833333333333334,8017.0,15.0,m1
29.0,20.0,train,3.875,m1,0.75,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.75,5110.0,16.0,m1
29.0,20.0,train,3.875,m1,0.5,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.6666666666666666,4409.0,17.0,m1
29.0,20.0,train,3.875,m1,0.75,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.75,5762.0,18.0,m1
29.0,20.0,train,3.875,m1,0.8333333333333334,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.8333333333333334,5611.0,19.0,m1
29.0,20.0,train,3.875,m1,0.5,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.5,5757.0,20.0,m1
29.0,20.0,train,3.875,m1,0.5,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.5,5650.0,21.0,m1
29.0,20.0,train,3.875,m1,0.8333333333333334,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.8333333333333334,4599.0,22.0,m1
29.0,20.0,train,3.875,m1,0.75,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.75,7101.0,23.0,m1
29.0,20.0,train,3.875,m1,0.6666666666666666,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.75,3580.0,24.0,m1
29.0,20.0,train,3.875,m1,1.0,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",1.0,3044.0,25.0,m1
29.0,20.0,train,3.875,m1,0.6666666666666666,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.6666666666666666,4576.0,26.0,m1
29.0,20.0,train,3.875,m1,0.5,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.5833333333333334,5905.0,27.0,m1
29.0,20.0,train,3.875,m1,1.0,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",1.0,5363.0,28.0,m1
29.0,20.0,train,3.875,m1,1.0,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",1.0,3534.0,29.0,m1
29.0,20.0,train,3.875,m1,0.5,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.6666666666666666,7939.0,30.0,m1
29.0,20.0,train,3.875,m1,0.8333333333333334,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.8333333333333334,3317.0,31.0,m1
29.0,20.0,train,3.875,m1,1.0,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",1.0,5157.0,32.0,m1
29.0,20.0,train,3.875,m1,0.6666666666666666,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.75,3253.0,33.0,m1
29.0,20.0,train,3.875,m1,0.75,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.75,6071.0,34.0,m1
29.0,20.0,train,3.875,m1,1.0,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",1.0,3395.0,35.0,m1
29.0,20.0,train,3.875,m1,0.6666666666666666,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.75,4003.0,36.0,m1
29.0,20.0,train,3.875,m1,0.25,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.4166666666666667,6554.0,37.0,m1
29.0,20.0,train,3.875,m1,0.4166666666666667,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.6666666666666666,3229.0,38.0,m1
29.0,20.0,train,3.875,m1,0.9166666666666666,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.9166666666666666,5721.0,39.0,m1
29.0,20.0,train,3.875,m1,1.0,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",1.0,3627.0,40.0,m1
29.0,20.0,test,3.875,m1,0.5833333333333334,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.5833333333333334,4859.0,1.0,m1
29.0,20.0,test,3.875,m1,0.4166666666666667,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.4166666666666667,5450.0,2.0,m1
29.0,20.0,test,3.875,m1,0.3333333333333333,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.3333333333333333,7045.0,3.0,m1
29.0,20.0,test,3.875,m1,0.5,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.5833333333333334,5433.0,4.0,m1
29.0,20.0,test,3.875,m1,0.3333333333333333,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.5833333333333334,5720.0,5.0,m1
29.0,20.0,test,3.875,m1,0.4166666666666667,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.5,6252.0,6.0,m1
29.0,20.0,test,3.875,m1,0.6666666666666666,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.75,3654.0,7.0,m1
29.0,20.0,test,3.875,m1,0.5,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.6666666666666666,5516.0,8.0,m1
29.0,20.0,test,3.875,m1,0.6666666666666666,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.6666666666666666,2989.0,9.0,m1
29.0,20.0,test,3.875,m1,0.5,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.5,5743.0,10.0,m1
29.0,20.0,test,3.875,m1,0.5,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.5833333333333334,3646.0,11.0,m1
29.0,20.0,test,3.875,m1,0.25,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.4166666666666667,3162.0,12.0,m1
29.0,20.0,test,3.875,m1,0.5,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.5833333333333334,3217.0,13.0,m1
29.0,20.0,test,3.875,m1,0.5,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.5,2379.0,14.0,m1
29.0,20.0,test,3.875,m1,0.75,,1.0,"['K', 'L', 'D', 'S', 'F', 'J']",0.75,4380.0,15.0,m1
